Date;Time;Importance;Event;Actual;Forecast;Previous
2017/08/22;09:00;bull1;"Richmond Services Index (Aug)";22;;12
2017/08/22;10:30;bull1;"4-Week Bill Auction";0.940%;;0.940%
2017/08/22;15:35;bull2;"API Weekly Crude Oil Stock";-3.595M;-3.400M;-9.200M
2017/08/23;06:00;bull1;"MBA 30-Year Mortgage Rate";4.12%;;4.12%
2017/08/23;06:00;bull1;"MBA Mortgage Applications (WoW)";-0.5%;;0.1%
2017/08/23;06:00;bull1;"MBA Purchase Index";230.4;;233.8
2017/08/23;06:00;bull1;"Mortgage Market Index";416.8;;419.1
2017/08/23;06:00;bull1;"Mortgage Refinance Index";1,459.9;;1,455.9
2017/08/23;08:05;bull2;"FOMC Member Kaplan Speaks";;;
2017/08/23;08:45;bull2;"Manufacturing PMI (Aug)";52.5;53.3;53.3
2017/08/23;08:45;bull2;"Services PMI (Aug)";56.9;54.9;54.7
2017/08/23;09:30;bull3;"Crude Oil Inventories";-3.327M;-3.450M;-8.945M
2017/08/23;09:30;bull1;"Crude Oil Imports";0.605M;;0.194M
2017/08/23;09:30;bull2;"Cushing Crude Oil Inventories";-0.503M;;0.678M
2017/08/23;09:30;bull1;"Distillate Fuel Production";-0.196M;;-0.018M
2017/08/23;09:30;bull1;"EIA Weekly Distillates Stocks";0.028M;0.093M;0.702M
2017/08/23;09:30;bull1;"Gasoline Production";0.518M;;-0.253M
2017/08/23;09:30;bull1;"Heating Oil Stockpiles";0.450M;;0.555M
2017/08/23;09:30;bull1;"Gasoline Inventories";-1.223M;-0.643M;0.022M
2017/08/24;07:30;bull2;"Initial Jobless Claims";234K;238K;232K
2017/08/24;07:30;bull1;"Jobless Claims 4-Week Avg.";237.75K;;240.50K
2017/08/24;08:45;bull1;"Bloomberg Consumer Confidence";52.8;;52.1
2017/08/24;09:00;bull1;"MBA Delinquency Rates (QoQ)";4.24%;;4.71%
2017/08/24;09:30;bull1;"Natural Gas Storage";43B;45B;53B
2017/08/24;10:00;bull1;"KC Fed Composite Index (Aug)";16;;10
2017/08/24;10:00;bull1;"KC Fed Manufacturing Index (Aug)";22;;4
2017/08/24;12:00;bull1;"5-Year TIPS Auction";0.117%;;-0.049%
2017/08/24;Tentative;bull2;"Jackson Hole Symposium";;;
2017/08/25;07:30;bull3;"Core Durable Goods Orders (MoM) (Jul)";0.5%;0.4%;0.1%
2017/08/25;07:30;bull2;"Durable Goods Orders (MoM) (Jul)";-6.8%;-6.0%;6.4%
2017/08/25;07:30;bull1;"Goods Orders Non Defense Ex Air (MoM) (Jul)";0.4%;0.3%;-0.1%
2017/08/25;09:00;bull3;"Fed Chair Yellen Speaks";;;
2017/08/25;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";759;;763
2017/08/25;Tentative;bull2;"Jackson Hole Symposium";;;
2017/08/25;14:30;bull1;"CFTC Copper speculative net positions";40.8K;;36.8K
2017/08/25;14:30;bull2;"CFTC Crude Oil speculative net positions";445.4K;;463.5K
2017/08/25;14:30;bull2;"CFTC Gold speculative net positions";208.4K;;187.7K
2017/08/25;14:30;bull2;"CFTC S&P 500 speculative net positions";142.1K;;150.2K
2017/08/25;14:30;bull1;"CFTC Silver speculative net positions";44.5K;;38.9K
2017/08/26;Tentative;bull2;"Jackson Hole Symposium";;;
2017/08/28;00:30;bull2;"Investing.com Gold Index";64.5%;;64.7%
2017/08/28;00:30;bull2;"Investing.com S&P 500 Index";61.8%;;67.0%
2017/08/28;07:30;bull2;"Goods Trade Balance (Jul)";-65.10B;-64.50B;-64.01B
2017/08/28;07:30;bull1;"Wholesale Inventories (MoM)";0.4%;0.2%;0.7%
2017/08/28;09:30;bull1;"Dallas Fed Mfg Business Index (Aug)";17.0;16.5;16.8
2017/08/28;10:30;bull1;"3-Month Bill Auction";1.020%;;1.000%
2017/08/28;10:30;bull1;"6-Month Bill Auction";1.115%;;1.115%
2017/08/28;12:00;bull1;"2-Year Note Auction";1.345%;;1.395%
2017/08/28;12:00;bull1;"5-Year Note Auction";1.742%;;1.884%
2017/08/29;07:55;bull1;"Redbook (MoM)";2.0%;;-0.2%
2017/08/29;07:55;bull1;"Redbook (YoY)";4.3%;;3.2%
2017/08/29;08:00;bull1;"S&P/CS HPI Composite - 20 s.a. (MoM) (Jun)";0.1%;0.2%;0.1%
2017/08/29;08:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jun)";5.7%;5.7%;5.7%
2017/08/29;09:30;bull1;"Dallas Fed Services Revenues (Aug)";14.2;;15.7
2017/08/29;09:30;bull1;"Texas Services Sector Outlook (Aug)";15.1;;10.5
2017/08/29;10:00;bull1;"Chicago Fed President Evans Speaks";;;
2017/08/29;10:30;bull1;"4-Week Bill Auction";0.960%;;0.940%
2017/08/29;12:00;bull1;"7-Year Note Auction";1.941%;;2.126%
2017/08/29;15:35;bull2;"API Weekly Crude Oil Stock";-5.780M;-1.500M;-3.595M
2017/08/30;06:00;bull1;"MBA 30-Year Mortgage Rate";4.11%;;4.12%
2017/08/30;06:00;bull1;"MBA Mortgage Applications (WoW)";-2.3%;;-0.5%
2017/08/30;06:00;bull1;"MBA Purchase Index";224.1;;230.4
2017/08/30;06:00;bull1;"Mortgage Market Index";407.2;;416.8
2017/08/30;06:00;bull1;"Mortgage Refinance Index";1,430.3;;1,459.9
2017/08/30;07:30;bull1;"Corporate Profits (QoQ) (Q2)";0.8%;;-2.7%
2017/08/30;07:30;bull3;"GDP (QoQ) (Q2)";3.0%;2.7%;2.6%
2017/08/30;07:30;bull2;"GDP Price Index (QoQ) (Q2)";1.0%;1.0%;1.0%
2017/08/30;07:30;bull1;"Real Consumer Spending (Q2)";3.3%;3.0%;2.8%
2017/08/30;08:15;bull3;"FOMC Member Powell Speaks";;;
2017/08/30;09:30;bull3;"Crude Oil Inventories";-5.392M;-1.908M;-3.327M
2017/08/30;09:30;bull1;"Crude Oil Imports";-0.851M;;0.605M
2017/08/30;09:30;bull2;"Cushing Crude Oil Inventories";0.689M;;-0.503M
2017/08/30;09:30;bull1;"Distillate Fuel Production";-0.036M;;-0.196M
2017/08/30;09:30;bull1;"EIA Weekly Distillates Stocks";0.748M;-0.846M;0.028M
2017/08/30;09:30;bull1;"Gasoline Production";0.036M;;0.518M
2017/08/30;09:30;bull1;"Heating Oil Stockpiles";0.129M;;0.450M
2017/08/30;09:30;bull1;"Gasoline Inventories";0.035M;-0.989M;-1.223M
2017/08/31;06:30;bull1;"Challenger Job Cuts (YoY)";5.1%;;-37.6%
2017/08/31;06:30;bull1;"Challenger Job Cuts (Aug)";33.8K;;28.3K
2017/08/31;07:30;bull1;"Continuing Jobless Claims";1,942K;1,950K;1,954K
2017/08/31;07:30;bull2;"Core PCE Price Index (YoY) (Jul)";1.4%;1.4%;1.5%
2017/08/31;07:30;bull2;"Core PCE Price Index (MoM) (Jul)";0.1%;0.1%;0.1%
2017/08/31;07:30;bull1;"Personal Income (MoM) (Jul)";0.4%;0.3%;0.0%
2017/08/31;07:30;bull1;"Real Personal Consumption (MoM) (Jul)";0.2%;0.3%;0.2%
2017/08/31;08:45;bull1;"Bloomberg Consumer Confidence";53.3;;52.8
2017/08/31;08:45;bull2;"Chicago PMI (Aug)";58.9;58.5;58.9
2017/08/31;09:30;bull1;"Natural Gas Storage";30B;32B;43B
2017/09/01;07:30;bull2;"Average Hourly Earnings (MoM) (Aug)";0.1%;0.2%;0.3%
2017/09/01;07:30;bull1;"Average Weekly Hours (Aug)";34.4;34.5;34.5
2017/09/01;07:30;bull2;"Participation Rate (Aug)";62.9%;;62.9%
2017/09/01;07:30;bull1;"U6 Unemployment Rate (Aug)";8.6%;;8.6%
2017/09/01;07:30;bull3;"Unemployment Rate (Aug)";4.4%;4.3%;4.3%
2017/09/01;08:45;bull2;"Manufacturing PMI (Aug)";52.8;52.5;52.5
2017/09/01;09:00;bull2;"ISM Manufacturing Employment (Aug)";59.9;54.0;55.2
2017/09/01;09:00;bull1;"ISM Manufacturing New Orders Index (Aug)";60.3;60.0;60.4
2017/09/01;09:00;bull3;"ISM Manufacturing PMI (Aug)";58.8;56.5;56.3
2017/09/01;09:00;bull1;"ISM Manufacturing Prices (Aug)";62.0;62.0;62.0
2017/09/01;09:00;bull1;"Michigan 5-Year Inflation Expectations (Aug)";2.50%;;2.50%
2017/09/01;09:00;bull2;"Michigan Consumer Expectations (Aug)";87.7;88.3;89.0
2017/09/01;09:00;bull2;"Michigan Consumer Sentiment (Aug)";96.8;97.4;97.6
2017/09/01;09:00;bull1;"Michigan Current Conditions (Aug)";110.9;111.0;111.0
2017/09/01;09:00;bull1;"Michigan Inflation Expectations (Aug)";2.6%;;2.6%
2017/09/01;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";759;;759
2017/09/01;14:30;bull1;"All Truck Sales (Aug)";10.11M;;10.52M
2017/09/01;14:30;bull1;"CFTC Copper speculative net positions";43.7K;;40.8K
2017/09/01;14:30;bull2;"CFTC Crude Oil speculative net positions";365.9K;;445.4K
2017/09/01;14:30;bull2;"CFTC Gold speculative net positions";231.0K;;208.4K
2017/09/01;14:30;bull2;"CFTC S&P 500 speculative net positions";199.7K;;142.1K
2017/09/01;14:30;bull1;"CFTC Silver speculative net positions";53.6K;;44.5K
2017/09/01;14:30;bull1;"Domestic Truck Sales (Aug)";8.32M;8.60M;8.68M
2017/09/01;15:00;bull1;"All Car Sales";6.03M;;6.21M
2017/09/04;00:30;bull2;"Investing.com Gold Index";64.3%;;64.5%
2017/09/04;00:30;bull2;"Investing.com S&P 500 Index";62.1%;;61.8%
2017/09/05;07:00;bull2;"FOMC Member Brainard Speaks";;;
2017/09/05;08:45;bull1;"ISM-New York Index (Aug)";748.8;;745.5
2017/09/05;10:30;bull1;"3-Month Bill Auction";1.020%;;1.020%
2017/09/05;10:30;bull1;"6-Month Bill Auction";1.115%;;1.115%
2017/09/05;12:00;bull1;"4-Week Bill Auction";1.300%;;0.960%
2017/09/05;12:10;bull2;"FOMC Member Kashkari Speaks";;;
2017/09/05;18:00;bull2;"FOMC Member Kaplan Speaks";;;
2017/09/06;06:00;bull1;"MBA 30-Year Mortgage Rate";4.06%;;4.11%
2017/09/06;06:00;bull1;"MBA Mortgage Applications (WoW)";3.3%;;-2.3%
2017/09/06;06:00;bull1;"MBA Purchase Index";227.3;;224.1
2017/09/06;06:00;bull1;"Mortgage Market Index";420.5;;407.2
2017/09/06;06:00;bull1;"Mortgage Refinance Index";1,502.6;;1,430.3
2017/09/06;07:55;bull1;"Redbook (MoM)";0.3%;;2.0%
2017/09/06;07:55;bull1;"Redbook (YoY)";4.4%;;4.3%
2017/09/06;08:45;bull2;"Markit Composite PMI (Aug)";55.3;;56.0
2017/09/06;08:45;bull2;"Services PMI (Aug)";56.0;56.8;56.9
2017/09/06;09:00;bull1;"ISM Non-Manufacturing Business Activity (Aug)";57.5;56.0;55.9
2017/09/06;09:00;bull2;"ISM Non-Manufacturing Employment (Aug)";56.2;;53.6
2017/09/06;09:00;bull1;"ISM Non-Manufacturing New Orders (Jan)";57.1;;55.1
2017/09/06;09:00;bull3;"ISM Non-Manufacturing PMI (Aug)";55.3;55.4;53.9
2017/09/06;09:00;bull1;"ISM Non-Manufacturing Prices (Jan)";57.9;;55.7
2017/09/06;09:00;bull1;"Payrolls Benchmark";;;-60.00
2017/09/06;09:00;bull1;"Payrolls Benchmark, n.s.a.";95.00K;;-81.00K
2017/09/06;13:00;bull2;"Beige Book";;;
2017/09/06;15:35;bull2;"API Weekly Crude Oil Stock";2.791M;4.000M;-5.780M
2017/09/07;07:30;bull2;"Initial Jobless Claims";298K;241K;236K
2017/09/07;07:30;bull1;"Jobless Claims 4-Week Avg.";250.25K;;236.75K
2017/09/07;07:30;bull2;"Nonfarm Productivity (QoQ) (Q2)";1.5%;1.3%;0.9%
2017/09/07;07:30;bull2;"Unit Labor Costs (QoQ) (Q2)";0.2%;0.3%;0.6%
2017/09/07;08:45;bull1;"Bloomberg Consumer Confidence";52.6;;53.3
2017/09/07;09:00;bull1;"IBD/TIPP Economic Optimism";53.4;53.1;52.2
2017/09/07;09:30;bull1;"Natural Gas Storage";65B;64B;30B
2017/09/07;10:00;bull3;"Crude Oil Inventories";4.580M;4.022M;-5.392M
2017/09/07;10:00;bull1;"Crude Oil Imports";-0.073M;;-0.851M
2017/09/07;10:00;bull2;"Cushing Crude Oil Inventories";0.797M;;0.689M
2017/09/07;10:00;bull1;"Distillate Fuel Production";-0.563M;;-0.036M
2017/09/07;10:00;bull1;"EIA Weekly Distillates Stocks";-1.396M;-3.063M;0.748M
2017/09/07;10:00;bull1;"Gasoline Production";-1.085M;;0.036M
2017/09/07;10:00;bull1;"Heating Oil Stockpiles";0.471M;;0.129M
2017/09/07;10:00;bull1;"Gasoline Inventories";-3.199M;-5.000M;0.035M
2017/09/07;11:15;bull2;"FOMC Member Mester Speaks";;;
2017/09/07;18:00;bull2;"FOMC Member Dudley Speaks";;;
2017/09/07;19:15;bull2;"FOMC Member George Speaks";;;
2017/09/08;07:45;bull2;"FOMC Member Harker Speaks";;;
2017/09/08;09:00;bull1;"Wholesale Inventories (MoM) (Jul)";0.6%;0.4%;0.4%
2017/09/08;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";756;;759
2017/09/08;14:30;bull1;"CFTC Copper speculative net positions";48.9K;;43.7K
2017/09/08;14:30;bull2;"CFTC Crude Oil speculative net positions";382.1K;;365.9K
2017/09/08;14:30;bull2;"CFTC Gold speculative net positions";245.3K;;231.0K
2017/09/08;14:30;bull2;"CFTC S&P 500 speculative net positions";157.9K;;199.7K
2017/09/08;14:30;bull1;"CFTC Silver speculative net positions";64.2K;;53.6K
2017/09/11;00:30;bull2;"Investing.com Gold Index";64.2%;;64.3%
2017/09/11;00:30;bull2;"Investing.com S&P 500 Index";51.8%;;62.1%
2017/09/11;10:30;bull1;"3-Month Bill Auction";1.035%;;1.020%
2017/09/11;10:30;bull1;"6-Month Bill Auction";1.140%;;1.115%
2017/09/11;12:00;bull1;"3-Year Note Auction";1.433%;;1.520%
2017/09/12;05:00;bull1;"NFIB Small Business Optimism (Aug)";105.3;105.0;105.2
2017/09/12;06:40;bull2;"OPEC Monthly Report";;;
2017/09/12;07:55;bull1;"Redbook (YoY)";4.5%;;4.4%
2017/09/12;07:55;bull1;"Redbook (MoM)";0.3%;;0.3%
2017/09/12;10:30;bull1;"4-Week Bill Auction";0.970%;;1.300%
2017/09/12;10:30;bull1;"52-Week Bill Auction";1.240%;;1.230%
2017/09/12;12:00;bull2;"10-Year Note Auction";2.180%;;2.250%
2017/09/12;15:35;bull2;"API Weekly Crude Oil Stock";6.181M;;2.791M
2017/09/13;03:00;bull2;"IEA Monthly Report";;;
2017/09/13;06:00;bull1;"MBA 30-Year Mortgage Rate";4.03%;;4.06%
2017/09/13;06:00;bull1;"MBA Mortgage Applications (WoW)";9.9%;;3.3%
2017/09/13;06:00;bull1;"MBA Purchase Index";252.0;;227.3
2017/09/13;06:00;bull1;"Mortgage Market Index";462.1;;420.5
2017/09/13;06:00;bull1;"Mortgage Refinance Index";1,636.8;;1,502.6
2017/09/13;07:30;bull1;"Core PPI (YoY) (Aug)";2.0%;2.1%;1.8%
2017/09/13;07:30;bull2;"Core PPI (MoM) (Aug)";0.1%;0.2%;-0.1%
2017/09/13;07:30;bull3;"PPI (MoM) (Aug)";0.2%;0.3%;-0.1%
2017/09/13;07:30;bull1;"PPI (YoY) (Aug)";2.4%;2.5%;1.9%
2017/09/13;09:30;bull3;"Crude Oil Inventories";5.888M;3.238M;4.580M
2017/09/13;09:30;bull1;"Crude Oil Imports";-1.224M;;-0.073M
2017/09/13;09:30;bull2;"Cushing Crude Oil Inventories";1.023M;;0.797M
2017/09/13;09:30;bull1;"Distillate Fuel Production";-0.519M;;-0.563M
2017/09/13;09:30;bull1;"EIA Weekly Distillates Stocks";-3.215M;-1.537M;-1.396M
2017/09/13;09:30;bull1;"Gasoline Production";0.371M;;-1.085M
2017/09/13;09:30;bull1;"Heating Oil Stockpiles";0.035M;;0.471M
2017/09/13;09:30;bull1;"Gasoline Inventories";-8.428M;-2.050M;-3.199M
2017/09/13;12:00;bull1;"30-Year Bond Auction";2.790%;;2.818%
2017/09/13;13:00;bull2;"Federal Budget Balance (Aug)";-108.0B;-119.5B;-43.0B
2017/09/14;07:30;bull3;"Core CPI (MoM) (Aug)";0.2%;0.2%;0.1%
2017/09/14;07:30;bull2;"Core CPI (YoY) (Aug)";1.7%;1.6%;1.7%
2017/09/14;07:30;bull1;"Core CPI Index (Aug)";252.54;;251.91
2017/09/14;07:30;bull2;"CPI (MoM) (Aug)";0.4%;0.3%;0.1%
2017/09/14;07:30;bull1;"CPI (YoY) (Aug)";1.9%;1.8%;1.7%
2017/09/14;07:30;bull1;"CPI Index, n.s.a. (Aug)";245.52;245.34;244.79
2017/09/14;07:30;bull2;"Initial Jobless Claims";284K;300K;298K
2017/09/14;07:30;bull1;"Jobless Claims 4-Week Avg.";263.25K;;250.25K
2017/09/14;07:30;bull1;"Real Earnings (MoM) (Aug)";-0.6%;-0.2%;0.2%
2017/09/14;08:45;bull1;"Bloomberg Consumer Confidence";51.9;;52.6
2017/09/14;09:30;bull1;"Natural Gas Storage";91B;85B;65B
2017/09/14;10:00;bull1;"Cleveland CPI (MoM) (Aug)";0.2%;;0.2%
2017/09/15;07:30;bull2;"NY Empire State Manufacturing Index (Sep)";24.40;19.00;25.20
2017/09/15;07:30;bull1;"Retail Control (MoM) (Aug)";-0.2%;0.3%;0.6%
2017/09/15;07:30;bull1;"Retail Sales Ex Gas/Autos (MoM) (Aug)";-0.1%;0.5%;0.5%
2017/09/15;08:15;bull1;"Manufacturing Production (MoM) (Aug)";-0.3%;0.3%;-0.1%
2017/09/15;09:00;bull2;"Business Inventories (MoM) (Jul)";0.2%;0.2%;0.5%
2017/09/15;09:00;bull1;"Michigan 5-Year Inflation Expectations (Sep)";2.60%;;2.50%
2017/09/15;09:00;bull2;"Michigan Consumer Expectations (Sep)";83.4;;87.7
2017/09/15;09:00;bull2;"Michigan Consumer Sentiment (Sep)";95.3;95.1;96.8
2017/09/15;09:00;bull1;"Michigan Current Conditions (Sep)";113.9;;110.9
2017/09/15;09:00;bull1;"Michigan Inflation Expectations (Sep)";2.7%;;2.6%
2017/09/15;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";749;;756
2017/09/15;14:30;bull1;"CFTC Copper speculative net positions";46.6K;;48.9K
2017/09/15;14:30;bull2;"CFTC Crude Oil speculative net positions";374.5K;;382.1K
2017/09/15;14:30;bull2;"CFTC Gold speculative net positions";254.8K;;245.3K
2017/09/15;14:30;bull2;"CFTC S&P 500 speculative net positions";188.0K;;157.9K
2017/09/15;14:30;bull1;"CFTC Silver speculative net positions";75.0K;;64.2K
2017/09/18;00:30;bull2;"Investing.com Gold Index";64.8%;;64.2%
2017/09/18;00:30;bull2;"Investing.com S&P 500 Index";65.2%;;51.8%
2017/09/18;10:30;bull1;"3-Month Bill Auction";1.045%;;1.035%
2017/09/18;10:30;bull1;"6-Month Bill Auction";1.180%;;1.140%
2017/09/18;15:00;bull1;"US Foreign Buying, T-bonds (Jul)";-0.50B;;19.70B
2017/09/18;15:00;bull2;"TIC Net Long-Term Transactions (Jul)";1.3B;42.3B;34.4B
2017/09/19;07:30;bull2;"Building Permits (MoM) (Aug)";5.7%;-0.8%;-4.1%
2017/09/19;07:55;bull1;"Redbook (MoM)";0.1%;;0.3%
2017/09/19;07:55;bull1;"Redbook (YoY)";3.6%;;4.5%
2017/09/19;09:00;bull3;"U.S. President Trump Speaks";;;
2017/09/19;10:30;bull1;"4-Week Bill Auction";0.960%;;0.970%
2017/09/19;15:35;bull2;"API Weekly Crude Oil Stock";1.443M;3.500M;6.181M
2017/09/20;06:00;bull1;"MBA 30-Year Mortgage Rate";4.04%;;4.03%
2017/09/20;06:00;bull1;"MBA Mortgage Applications (WoW)";-9.7%;;9.9%
2017/09/20;06:00;bull1;"MBA Purchase Index";224.7;;252.0
2017/09/20;06:00;bull1;"Mortgage Market Index";417.5;;462.1
2017/09/20;06:00;bull1;"Mortgage Refinance Index";1,497.8;;1,636.8
2017/09/20;09:00;bull3;"Existing Home Sales (Aug)";5.35M;5.46M;5.44M
2017/09/20;09:00;bull2;"Existing Home Sales (MoM) (Aug)";-1.7%;0.3%;-1.3%
2017/09/20;09:30;bull3;"Crude Oil Inventories";4.591M;3.493M;5.888M
2017/09/20;09:30;bull1;"Crude Oil Imports";0.734M;;-1.224M
2017/09/20;09:30;bull2;"Cushing Crude Oil Inventories";0.703M;;1.023M
2017/09/20;09:30;bull1;"Distillate Fuel Production";0.570M;;-0.519M
2017/09/20;09:30;bull1;"EIA Weekly Distillates Stocks";-5.693M;-1.633M;-3.215M
2017/09/20;09:30;bull1;"Gasoline Production";-0.095M;;0.371M
2017/09/20;09:30;bull1;"Heating Oil Stockpiles";-0.627M;;0.035M
2017/09/20;09:30;bull1;"Gasoline Inventories";-2.125M;-2.135M;-8.428M
2017/09/20;13:00;bull3;"FOMC Economic Projections";;;
2017/09/20;13:00;bull3;"FOMC Statement";;;
2017/09/20;13:00;bull3;"Fed Interest Rate Decision";1.25%;1.25%;1.25%
2017/09/20;13:30;bull3;"FOMC Press Conference";;;
2017/09/21;07:30;bull3;"Philadelphia Fed Manufacturing Index (Sep)";23.8;17.2;18.9
2017/09/21;07:30;bull1;"Philly Fed Business Conditions (Sep)";55.2;;42.3
2017/09/21;07:30;bull1;"Philly Fed CAPEX Index (Sep)";39.00;;39.20
2017/09/21;07:30;bull2;"Philly Fed Employment (Sep)";6.6;;10.1
2017/09/21;07:30;bull1;"Philly Fed New Orders (Sep)";29.5;;20.4
2017/09/21;07:30;bull1;"Philly Fed Prices Paid (Sep)";34.40;;21.10
2017/09/21;08:00;bull1;"House Price Index (MoM) (Jul)";0.2%;0.4%;0.1%
2017/09/21;08:00;bull1;"House Price Index (YoY) (Jul)";6.3%;;6.5%
2017/09/21;08:45;bull1;"Bloomberg Consumer Confidence";50.6;;51.9
2017/09/21;09:30;bull1;"Natural Gas Storage";97B;91B;91B
2017/09/21;12:00;bull1;"10-Year TIPS Auction";0.450%;;0.489%
2017/09/22;05:00;bull2;"FOMC Member Williams Speaks";;;
2017/09/22;08:30;bull2;"FOMC Member George Speaks";;;
2017/09/22;08:45;bull2;"Manufacturing PMI (Sep)";53.0;53.0;52.8
2017/09/22;08:45;bull2;"Markit Composite PMI";54.6;;55.3
2017/09/22;08:45;bull2;"Services PMI (Sep)";55.1;55.9;56.0
2017/09/22;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";744;;749
2017/09/22;12:30;bull2;"FOMC Member Kaplan Speaks";;;
2017/09/22;14:30;bull1;"CFTC Copper speculative net positions";32.6K;;46.6K
2017/09/22;14:30;bull2;"CFTC Crude Oil speculative net positions";418.1K;;374.5K
2017/09/22;14:30;bull2;"CFTC Gold speculative net positions";236.1K;;254.8K
2017/09/22;14:30;bull2;"CFTC S&P 500 speculative net positions";101.3K;;188.0K
2017/09/22;14:30;bull1;"CFTC Silver speculative net positions";67.8K;;75.0K
2017/09/25;00:30;bull2;"Investing.com Gold Index";62.8%;;64.8%
2017/09/25;00:30;bull2;"Investing.com S&P 500 Index";44.9%;;65.2%
2017/09/25;07:30;bull2;"FOMC Member Dudley Speaks";;;
2017/09/25;09:30;bull1;"Dallas Fed Mfg Business Index (Sep)";21.3;11.5;17.0
2017/09/25;10:30;bull1;"3-Month Bill Auction";1.050%;;1.045%
2017/09/25;10:30;bull1;"6-Month Bill Auction";1.170%;;1.180%
2017/09/25;11:40;bull1;"Chicago Fed President Evans Speaks";;;
2017/09/25;17:30;bull2;"FOMC Member Kashkari Speaks";;;
2017/09/26;07:55;bull1;"Redbook (YoY)";4.0%;;3.6%
2017/09/26;07:55;bull1;"Redbook (MoM)";0.0%;;0.1%
2017/09/26;08:00;bull1;"S&P/CS HPI Composite - 20 s.a. (MoM) (Jul)";0.3%;0.2%;0.1%
2017/09/26;08:00;bull1;"S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jul)";0.7%;0.7%;0.7%
2017/09/26;08:30;bull2;"FOMC Member Mester Speaks";;;
2017/09/26;09:00;bull1;"Richmond Manufacturing Index (Sep)";19;13;14
2017/09/26;09:00;bull1;"Richmond Manufacturing Shipments (Sep)";22;;8
2017/09/26;09:00;bull1;"Richmond Services Index (Sep)";22;;22
2017/09/26;09:30;bull1;"Dallas Fed Services Revenues (Sep)";15.9;;14.2
2017/09/26;09:30;bull2;"FOMC Member Brainard Speaks";;;
2017/09/26;09:30;bull1;"Texas Services Sector Outlook (Sep)";12.4;;15.1
2017/09/26;10:30;bull1;"4-Week Bill Auction";0.970%;;0.960%
2017/09/26;11:30;bull2;"FOMC Member Bostic Speaks";;;
2017/09/26;11:45;bull3;"Fed Chair Yellen Speaks";;;
2017/09/26;12:00;bull1;"2-Year Note Auction";1.462%;;1.345%
2017/09/26;15:35;bull2;"API Weekly Crude Oil Stock";-0.761M;3.400M;1.443M
2017/09/27;06:00;bull1;"MBA 30-Year Mortgage Rate";4.11%;;4.04%
2017/09/27;06:00;bull1;"MBA Mortgage Applications (WoW)";-0.5%;;-9.7%
2017/09/27;06:00;bull1;"MBA Purchase Index";231.0;;224.7
2017/09/27;06:00;bull1;"Mortgage Market Index";415.6;;417.5
2017/09/27;06:00;bull1;"Mortgage Refinance Index";1,445.6;;1,497.8
2017/09/27;07:30;bull2;"Durable Goods Orders (MoM) (Aug)";1.7%;1.0%;-6.8%
2017/09/27;08:15;bull2;"FOMC Member Kashkari Speaks";;;
2017/09/27;09:00;bull3;"Pending Home Sales (MoM) (Aug)";-2.6%;-0.5%;-0.8%
2017/09/27;09:00;bull1;"Pending Home Sales Index (Aug)";106.3;;109.1
2017/09/27;09:30;bull3;"Crude Oil Inventories";-1.846M;3.422M;4.591M
2017/09/27;09:30;bull1;"Crude Oil Imports";-0.504M;;0.734M
2017/09/27;09:30;bull2;"Cushing Crude Oil Inventories";1.181M;;0.703M
2017/09/27;09:30;bull1;"Distillate Fuel Production";0.096M;;0.570M
2017/09/27;09:30;bull1;"EIA Weekly Distillates Stocks";-0.814M;-2.156M;-5.693M
2017/09/27;09:30;bull1;"Gasoline Production";0.062M;;-0.095M
2017/09/27;09:30;bull1;"Heating Oil Stockpiles";0.863M;;-0.627M
2017/09/27;09:30;bull1;"Gasoline Inventories";1.107M;-0.921M;-2.125M
2017/09/27;12:00;bull1;"5-Year Note Auction";1.911%;;1.742%
2017/09/27;12:30;bull2;"FOMC Member Bullard Speaks";;;
2017/09/27;13:00;bull2;"FOMC Member Brainard Speaks";;;
2017/09/27;14:20;bull3;"U.S. President Trump Speaks";;;
2017/09/27;18:00;bull2;"FOMC Member Rosengren Speaks";;;
2017/09/28;07:30;bull1;"Core PCE Prices (Q2)";0.90%;0.90%;0.90%
2017/09/28;07:30;bull1;"Corporate Profits (QoQ) (Q2)";0.1%;0.9%;0.8%
2017/09/28;07:30;bull3;"GDP (QoQ) (Q2)";3.1%;3.0%;3.0%
2017/09/28;07:30;bull2;"GDP Price Index (QoQ) (Q2)";1.0%;1.0%;1.0%
2017/09/28;07:30;bull1;"GDP Sales (Q2)";2.9%;3.0%;3.0%
2017/09/28;07:30;bull2;"Goods Trade Balance (Aug)";-62.94B;-65.00B;-65.10B
2017/09/28;07:30;bull1;"Jobless Claims 4-Week Avg.";277.75K;;268.75K
2017/09/28;07:30;bull1;"PCE Prices (Q2)";0.3%;0.3%;0.3%
2017/09/28;07:30;bull1;"Real Consumer Spending (Q2)";3.3%;3.3%;3.3%
2017/09/28;07:30;bull1;"Wholesale Inventories (MoM) (Aug)";1.0%;0.5%;0.6%
